provider_name,country_name,foreign_university_name,foreign_city_name,foreign_course_code,course_name,instruction_language_name,department_name,umd_course_name,course_code,comments,combo_cats,combo_cat_ids,review_faculty,approval_date,syllabus_relative_path,id,s_id,is_active
GlobaLinks,Greece,"American College of Thessaloniki",Thessaloniki,"STAT 205","Introductory Statistics",,ECON,"Applied Statistics for Business and Economics",2030,,"Logic and Quantitative Reasoning",145,,2013-04-30,,64205,50603,1
GlobaLinks,Greece,"American College of Thessaloniki",Thessaloniki,,"Greek 101",,LANG,"Beginning Foreign Language I",1101,,"Oral Communication and Languages",159,,2013-04-30,,64300,50706,1
GlobaLinks,Greece,"American College of Thessaloniki",Thessaloniki,"GREEK 104","Beginning Modern Greek II",,LANG,"Beginning Foreign Language II",1102,,"Oral Communication and Languages",159,,2013-04-30,,64301,50707,1
GlobaLinks,Greece,"American College of Thessaloniki",Thessaloniki,"ACCT 102","Managerial Accounting",,ACCT,"Principles of Managerial Accounting",2002,,,,,2013-04-30,,65582,52032,1
GlobaLinks,Greece,"American College of Thessaloniki",Thessaloniki,"ANTH 222","Introduction to Greek Folklore",,ANTH,"Anth Major/Minor Elective Credit",1XXX,,,,,2013-04-30,,65583,52033,1
GlobaLinks,Greece,"American College of Thessaloniki",Thessaloniki,"ECON 232","International Economics ",,BUS,"Global Economics ",3402,,,,,2013-04-30,,65584,52034,1
GlobaLinks,Greece,"American College of Thessaloniki",Thessaloniki,"FIN 202","Fundamentals of Corporate Finance",,FMIS,"Corporate Finance",3601,,,,,2012-04-30,,65585,52035,1
GlobaLinks,Greece,"American College of Thessaloniki",Thessaloniki,"BIO 110","Ecology Principles",,FORS,"Foreign Studies (Non-Major/Minor General Elective) ",1XXX,,,,,2012-04-30,,65586,52036,1
GlobaLinks,Greece,"American College of Thessaloniki",Thessaloniki,"BIO 110","Ecology Principles - Lab",,FORS,"Foreign Studies (Non-Major/Minor General Elective) ",1XXX,,,,,2012-04-30,,65587,52037,1
GlobaLinks,Greece,"American College of Thessaloniki",Thessaloniki,"HUM 211","Life and Teachings of the Apostle Paul",,FORS,"Foreign Studies (Non-Major/Minor General Elective) ",2XXX,,,,,2013-04-30,,65588,52038,1
GlobaLinks,Greece,"American College of Thessaloniki",Thessaloniki,"HY 2061","Greece: A Troubled History",,HIST,"Hist Major/Minor (non-LSBE) Elective Credit",3XXX,,,,,2013-04-30,,65589,52039,1
GlobaLinks,Greece,"American College of Thessaloniki",Thessaloniki,"HIST 232","Thessaloniki: A City and its Inhabitants",,HIST,"Hist Major/Minor Requirement (Europe track)",2XXX,,"Global Perspectives; Category 8; Humanities","150,152,143",,2013-04-30,,65590,52040,1
GlobaLinks,Greece,"American College of Thessaloniki",Thessaloniki,"Sea Sail 101","Introduction to Open Sea Sailing",,HPER,"Hper Major/Minor Elective Credit",1XXX,,,,,2013-04-30,,65591,52041,1
GlobaLinks,Greece,"American College of Thessaloniki",Thessaloniki,"MGMT 210","Human Resource Management",,MGTS,"Human Resource Management",3801,,,,,2012-04-30,,65592,52042,1
GlobaLinks,Greece,"American College of Thessaloniki",Thessaloniki,"MGMT 201","Organizational Behavior ",,MGTS,"Organizational Behavior and Management",3401,,,,,2012-04-30,,65593,52043,1
GlobaLinks,Greece,"American College of Thessaloniki",Thessaloniki,"POL 201","Introduction to International Organizations ",,POL,"International Organizations and Global Governance",3420,,,,,2014-04-30,,65594,52044,1
GlobaLinks,Greece,"American College of Thessaloniki",Thessaloniki,"POL 249","The Politics of International Economic Relations ",,POL,"POL INTS Thematic Requirement ",3XXX,,,,,2013-04-30,,65595,52045,1
GlobaLinks,Greece,"American College of Thessaloniki",Thessaloniki,"History 301","Ancient Greece History",,HIST,"History Major/Minor Lower Division Elective Credit (western Europe track)",1xxx,,,,"Rosemary Stanfield-Johnson",2014-05-08,{8C5FC66ACD59710A2B8A74C5D588B9E2}.pdf,67175,53742,1
GlobaLinks,Greece,"American College of Thessaloniki",Thessaloniki,"History 201","Women in Modern Times",,HIST,"Women in American History",2357,,,,"Rosemary Stanfield-Johnson",2014-04-30,{46BD1CAB095D71A0A66E9C179C2214CF}.pdf,67202,53771,1
GlobaLinks,Greece,"American College of Thessaloniki",Thessaloniki,"RES 299","Research Methods",,ECON,"Economics Major/Minor Elective Credit",3XXX,,,,"A. Maureen O\'Brien",2014-05-21,{BB56E43AD2CBACEFBF1F17F8BDADCC45}.pdf,67207,53776,1
"API - Academic Programs International",Ireland,"National University of Galway",Galway,"EN 439","Cinema/Media Studies",,TH,"Introduction to Film",1051,,"Fine Arts",156,,2012-04-30,,64073,50469,1
"API - Academic Programs International",Ireland,"National University of Galway",Galway,AI113,"Prehistoric Ireland and Europe",,ANTH,"Anth Major/Minor Elective Credit",1XXX,,,,,2014-04-30,,65643,52095,1
"API - Academic Programs International",Ireland,"National University of Galway",Galway,"EN 299","Film and Shakespeare",,TH,"Film Studies Major/Minor Elective Credit",1XXX,,,,,2012-04-30,,65644,52096,1
"API - Academic Programs International",Ireland,"National University of Galway",Galway,"FS 201","Ireland and the Irish in Cinema",,TH,"Film Studies Minor Elective Credit",1XXX,,,,,2012-04-30,,65645,52097,1
"API - Academic Programs International",Ireland,"National University of Galway",Galway,"SI 311",Neurophysiology,,BIOL,"Biol Major/Minor Elective Credit",3XXX,,,,,2012-04-30,,65646,52098,1
"API - Academic Programs International",Ireland,"National University of Galway",Galway,"SI 312",Endocrinology,,BIOL,"Biol Major/Minor Elective Credit",3XXX,,,,,2012-04-30,,65647,52099,1
"API - Academic Programs International",Ireland,"National University of Galway",Galway,"TI 235",Biogeography,,BIOL,"Biol Major/Minor Elective Credit",2XXX,,,,,2012-04-30,,65648,52100,1
"API - Academic Programs International",Ireland,"National University of Galway",Galway,"EN 265","Renaissance Studies",,ENGL,"Engl Major Elective Credit",2XXX,,,,,2012-04-30,,65649,52101,1
"API - Academic Programs International",Ireland,"National University of Galway",Galway,"EN 296e","Shakespeare's Tragedies",,ENGL,"Engl Major/Minor Elective Credit",2XXX,,,,,2012-04-30,,65650,52102,1
"API - Academic Programs International",Ireland,"National University of Galway",Galway,"ENG 303","19th Century American Literature",,ENGL,"Engl Major/Minor Requirement (America Period)",1XXX,,,,,2012-04-30,,65651,52103,1
"API - Academic Programs International",Ireland,"National University of Galway",Galway,"ENG 303","19th Century American Literature",,ENGL,"Engl Major/Minor Requirement (America Period)",3XXX,,,,,2012-04-30,,65651,52104,1
"API - Academic Programs International",Ireland,"National University of Galway",Galway,"ENG 383","Literature and Culture: Romanticism",,ENGL,"Engl Major/Minor Requirement (British Period)",3XXX,,,,,2012-04-30,,65652,52105,1
"API - Academic Programs International",Ireland,"National University of Galway",Galway,"ENG 385","Drama and Theatre",,ENGL,"Engl Major/Minor Requirement (Genre Category Requirement)",3XXX,,,,,2012-04-30,,65653,52106,1
"API - Academic Programs International",Ireland,"National University of Galway",Galway,"BI 204","Biomolecules in the Cell",,FORS,"Foreign Studies (Non-Major/Minor General Elective) ",1XXX,,,,,2012-04-30,,65654,52107,1
"API - Academic Programs International",Ireland,"National University of Galway",Galway,"EN 150","Service Learning Course in Literacy and Learning",,FORS,"General Elective Credit",3XXX,,,,,2012-04-30,,65655,52108,1
"API - Academic Programs International",Ireland,"National University of Galway",Galway,"NG 160.I","Indigenous Arts Exploration",,FORS,"Foreign Studies (Non-Major/Minor General Elective) ",1XXX,,,,,2012-04-30,,65656,52109,1
"API - Academic Programs International",Ireland,"National University of Galway",Galway,"SG 111","Early and Medieval History of the Celts",,HIST,"Hist Major/Minor Requirement (Europe Program Core)",2XXX,,,,,2012-04-30,,65657,52110,1
"API - Academic Programs International",Ireland,"National University of Galway",Galway,PI240,Bioethics,,PHIL,"Medical Ethics",3222,,,,,2012-04-30,,65658,52111,1
"API - Academic Programs International",Ireland,"National University of Galway",Galway,PS322,"Health Psychology ",,PSY,"Health Psychology",4500,,,,,2014-04-30,,65659,52112,1
"API - Academic Programs International",Ireland,"National University of Galway",Galway,"IR 120.I","Imagining Modern Ireland: An Introduction to Irish Culture Studies",,TH,"Th Major/Minor Elective Credit",1XXX,,,,,2012-04-30,,65660,52113,1
"API - Academic Programs International",Ireland,"National University of Galway",Galway,"BI 309","Cell Biology",,BIOL,"Cell Biology",2101,,,,"Joanne Itami",2014-04-23,{53D6F8C992B210AF5802C1028930D1AF}.pdf,67167,53734,1
"API - Academic Programs International",Ireland,"National University of Galway",Galway,"AN 230","Human Body Structure",,HPER,"Hper Major/Minor Elective Credit",2XXX,,,,"Mark Nierengarten",2014-04-28,{168E286621CFB5A89F4193A08A664C09}.pdf,67168,53735,1
"API - Academic Programs International",Ireland,"National University of Galway",Galway,"BO 201","Molecular and Cellular Biology",,BIOL,"Biology Major/Minor Elective Credit",1XXX,,,,"Joanne Itami",2014-04-23,{7CF59A57C5E56E32B1D0C2EBE1A21267}.pdf,67169,53736,1
"API - Academic Programs International",Ireland,"National University of Galway",Galway,SI317,"Human Body Function",English,HLTH,"Human Physiology",2040,,,,"John Keener",2014-09-20,{9FC3B4DA1193183B4C2AFA91DB6FFA62}.pdf,67395,53972,1
"UMD - University of Minnesota Duluth",Ireland,"National University of Galway",Galway,CH307,"Inorganic Chemistry",English,CHEM,"Descriptive Inorganic Chemistry",3432,,,,"Bilin Tsai",2014-10-02,{93C69F222B0A922D3A084E12A147E2E1}.docx,67419,54001,1
"UMD - University of Minnesota Duluth",Ireland,"National University of Galway",Galway,CH313,"Physical Chemistry",English,CHEM,"Chemistry Major/Minor Elective Credit",4XXX,,,,"Bilin Tsai",2014-10-02,{CE7BC65073EBCC450D1369C52BE0F4F7}.docx,67422,54004,1
"UMD - University of Minnesota Duluth",Ireland,"National University of Galway",Galway,PH140,"Engineering Physics",English,PHYS,"Physics Major/Minor Elective Credit",2XXX,,,,"John Hiller",2014-10-03,{E01774FB2296FA47A375441B9D13C70A}.docx,67425,54007,1
"UMD - University of Minnesota Duluth",Ireland,"National University of Galway",Galway,PH108,Physics,English,PHYS,"Physics Major/Minor Elective Credit",1XXX,,,,"John Hiller",2014-10-03,{E7EB3C48A3E1A2FE322910D405D46ECA}.docx,67426,54008,1
"UMD - University of Minnesota Duluth",Ireland,"National University of Galway",Galway,EOS223,"Introductory Palaeontology and Evolution",English,BIOL,"Biol Major/Minor Elective Credit",1XXX,,,,"Joanne Itami",2014-10-06,{1C25BA4B27430F0225E6A9FF00386D7F}.pdf,67428,54010,1
"UMD - University of Minnesota Duluth",Ireland,"National University of Galway",Galway,MI322,"Environmental Microbiology",English,BIOL,"Biology BS and Biology BA; Cell and Molecular Biology BS elective credit; Cell Biology elective credit",3XXX,,,,"Joanne Itami",2014-10-06,{9F8854731F3367F0CA406B0FECD345C8}.pdf,67429,54011,1
"UMD - University of Minnesota Duluth",Ireland,"National University of Galway",Galway,BI317,"Human Molecular Genetics",English,BIOL,"Biology BA, Biology BS, or Cell and Molecular BS elective credit",3XXX,"Or Upper Division Biology Elective",,,"Joanne Itami",2014-10-08,{7DD4978BDF29A1AAE6137FA767A08F43}.pdf,67446,54031,1
"UMD - University of Minnesota Duluth",Ireland,"National University of Galway",Galway,SPL318,"Understanding Youth",English,SOC,"Soc Major/Minor Elective Credit",3XXX,,,,"R. Weidner",2014-10-21,{FD7EE4C2FD0DA5F290AE696201774484}.pdf,67449,54034,1
"UMD - University of Minnesota Duluth",Ireland,"National University of Galway",Galway,SP315,"Smart and Liveable Cities and Suburbs",English,SOC,"Soc Major/Minor Elective Credit",3XXX,,,,"R. Weidner",2014-10-21,{4337F49F34C7DB9F39A7123C9E5976E1}.pdf,67450,54035,1
"UMD - University of Minnesota Duluth",Ireland,"National University of Galway",Galway,PS122,"Introduction to Psychology",English,PSY,"Psychology  Major/Minor Elective Credit",1XXX,,,,"Scott Carlson",2014-10-30,{64AF5341EB4E9963DAAE2A199C6BADA1}.PNG,67459,54045,1
UMD,Ireland,"National University of Galway",Galway,EC388,"Environmental and Natural Resource Economics",English,ECON,"Economics Major/Minor Elective Credit",3XXX,,,,"Chris McIntosh",2014-10-31,{ECF87F9858619CAE14B8ED2763F138D5}.pdf,67471,54057,1
UMD,Ireland,"National University of Galway",Galway,MA211,"Calculus I",English,MATH,"Math Major and Minor Elective Credit",1XXX,,,,"Zhuangyi Liu",2014-10-30,,67473,54059,1
UMD,Ireland,"National University of Galway",Galway,EC275,"Statistics for Economics",English,ECON,"Applied Statistics for Business and Economics",2030,,,,"Tracey Bolen",2014-10-30,{B445109A907784BCC1D2E00D376F2AA5}.pdf,67474,54060,1
UMD,Ireland,"National University of Galway",Galway,EC362,"Economics of Financial Markets",English,ECON,"Economics Major/Minor Elective Credit",3XXX,,,,"Chris McIntosh",2014-11-10,{1E783A11640FDE3858300F0875E9CBAA}.docx,67492,54079,1
UMD,Ireland,"National University of Galway",Galway,EC382,"International Economics",English,ECON,"International Economics",4410,,,,"Chris McIntosh",2014-11-10,{1EE75E52FC12011F94A35D8D2BB55645}.doc,67493,54080,1
"UMD - University of Minnesota Duluth",Ireland,"National University of Galway",Galway,EC2013,Macroeconomics,,ECON,"Economics Major/Minor Elective Credit",3XXX,,,,"Chris McIntosh",2014-12-05,{17D38CC96410F98F35DF12295C53DD3C}.pdf,67541,54128,1
UMD,Ireland,"National University of Galway",Galway,EC139,"Principles of Microeconomics",English,ECON,"Principles of Microeconomics",1023,,,,"Tracey Bolen",2014-12-12,{6EFB4C07CD020315E4BB1336619DEC60}.doc,67542,54129,1
"St. Scholastica",Ireland,"College of St. Scholastica Study Center",Louisburgh,"ART 1105","Introduction to Art",,ART,"Art Today",1001,,"Fine Arts",156,,2012-04-30,,64074,50470,1
"St. Scholastica",Ireland,"College of St. Scholastica Study Center",Louisburgh,"ECN 3777","Economics of Globalization",,ECON,"Global Economic Issues",3402,,,,,2012-04-30,,65702,52155,1
"St. Scholastica",Ireland,"College of St. Scholastica Study Center",Louisburgh,"ENG 3362","Advance Writing: Travel Writing",,WRIT,"Writ Major/Minor Elective Credit",3XXX,,,,,2012-04-30,,65703,52156,1
"AIFS - American Institute for Foriegn Study",Italy,"Richmond, The American International University",Rome,"ADM 103","Introduction to Drawing",,ART,"Fundamentals of Drawing",1009,,"Fine Arts",156,,2014-04-30,,64078,50474,1
"AIFS - American Institute for Foriegn Study",Italy,"Richmond, The American International University",Rome,"ADM 341","Photography for the Media ",,ART,"Fundamentals of Photography",1605,,"Fine Arts",156,,2014-04-30,,64079,50475,1
"API - Academic Programs International",Italy,"John Cabot University",Rome,"DR 101","Introduction to Theatrical Performance",,TH,"Introduction to Acting",1111,,"Fine Arts",156,,2014-04-30,,64080,50476,1
"SAI Programs",Italy,"John Cabot University",Rome,"AS 110","Drawing (Rome Sketchbook)",,ART,"Drawing Fundamentals",1009,,"Fine Arts",156,,2014-04-30,,64081,50477,1
"AIFS - American Institute for Foriegn Study",Italy,"Richmond, The American International University",Rome,"HST 313","Introduction to Modern Europe",,HIST,"Europe in the Modern Age",1208,,Humanities,143,,2012-04-30,,64162,50559,1
"AIFS - American Institute for Foriegn Study",Italy,"Richmond, The American International University",Rome,"LIT 329","Classical Mythology",,PHIL,"Classical Mythology ",1021,,Humanities,143,,2014-04-30,,64163,50560,1
"API - Academic Programs International",Italy,"John Cabot University",Rome,"COM 220","Media, Culture and Society",,COMM,"Media and Society",1500,,Humanities,143,,2013-04-30,,64164,50561,1
"SAI Programs",Italy,"John Cabot University",Rome,"En 200-1","Introduction to Literature",,ENGL,"Introduction to Literature",1907,,Humanities,143,,2010-04-30,,64165,50562,1
"AIFS - American Institute for Foriegn Study",Italy,"Richmond, The American International University",Rome,"ITL 103","Elementary Italian I",,LANG,"Beginning Foreign Language I",1101,,"Oral Communication and Languages",159,,2011-04-30,,64322,50729,1
"CEA - Cultural Experiences Abroad",Italy,"John Cabot University",Rome,"ITA 103","Beginning Italian I",,LANG,"Beginning Foreign Language I",1101,,"Oral Communication and Languages",159,,2013-04-30,,64323,50730,1
"ISA - International Studies Abroad",Italy,"American University of Rome",Rome,"ITL 101","Elementary Italian 1",,LANG,"Beginning Foreign Language 1",1101,,"Oral Communication and Languages",159,,2013-04-30,,64324,50731,1
"SAI Programs",Italy,"John Cabot University",Rome,"COM 101","Public Speaking",,COMM,"Public Speaking",1112,,"Oral Communication and Languages",159,,2010-04-30,,64325,50732,1
"SAI Programs",Italy,"John Cabot University",Rome,"IT 101","Introductory Italian I",,LANG,"Beginning Foreign Language I",1101,,"Oral Communication and Languages",159,,2010-04-30,,64326,50733,1
